Camp ID,Name,start_date,end_date,Category,reach,budget
6459,Merkle Webinar--Jul CPG,9/23/2013,12/26/2013,Marketing,7.8,816
6460,Collaboration VSML2012IFWDec-Mar12 CPG,9/26/2013,,Technology,70.6,332
6461,Creating VoIP72109 CPG,9/26/2013,,Technology,100,382
6462,symantec_10.1.12 VoIP41409 CPG,9/26/2013,,Legal,100,645
6463,RIM VOIP CPG,9/26/2013,,Technology,57,887
6464,AMD VoIP12 CPG,9/26/2013,12/10/2013,Technology,29.8,316
6465,Epicor Leads CPG,9/26/2013,12/26/2013,Human Resources,9.6,5317
6466,Rackspace VoIP51509 CPG,9/26/2013,12/26/2013,Technology,19.9,4169
6467,Smarter VOIP CPG,9/26/2013,12/26/2013,Technology,50.7,7321
6468,IBM_MMDG_Q4 VOIP CPG,9/26/2013,12/26/2013,Technology,19.5,5952
6469,IBM_SocialBUS_Q4 VOIP2012 CPG,9/26/2013,1/26/2014,Technology,35.9,2349
6470,Bit9 -webinar CPG,9/26/2013,2/23/2014,Technology,29.6,14168
6471,Big WebEx21811 CPG,9/26/2013,2/23/2014,Marketing,11.1,2747
6472,Websense WPSeptoDec11 CPG,9/26/2013,3/26/2014,Technology,12.4,11899
6473,APM WebExCampaignTechQ3 CPG,9/26/2013,3/26/2014,Technology,14.2,5599
6474,Big Webcasts CPG,9/26/2013,3/26/2014,Business/Finance,4.5,2965
6475,Projectline VUManagement CPG,9/26/2013,3/26/2014,Marketing,11.3,10706
6476,Intralinks VOIP CPG,9/26/2013,3/26/2014,Technology,2.2,20317
6477,Big WebExCampaignQ3 CPG,9/26/2013,4/25/2014,Technology,14.2,2707
6478,Ruckus Voip CPG,9/27/2013,,Technology,6.7,428
6479,Lumension VoiceStar CPG,9/27/2013,,Technology,100,932
6480,Forescout Voice CPG,9/27/2013,,Technology,70.7,483
6481,Dice VNXe CPG,9/27/2013,,Human Resources,25,558
6482,Wheelhouse VMware200870208 CPG,9/27/2013,,Technology,73,5600
6483,Time Visual CPG,9/27/2013,,Business/Finance,100,99
6484,Operations-as-a-Service VirtualizationReport CPG,9/27/2013,,Technology,100,298
6485,BlackBerry Visiting CPG,9/27/2013,11/25/2013,Technology,43,848
6486,CS-Whitepaper VMITWPMar'13 CPG,9/27/2013,12/10/2013,Technology,54.7,56142
6487,Red 2012 CPG,9/27/2013,12/26/2013,Technology,16.7,18763
6488,Quest VMware30308 CPG,9/27/2013,12/26/2013,Technology,42.2,1518
6489,APC VMWare CPG,9/27/2013,1/24/2014,Technology,81.3,255
6490,Dell VirtualizationPANIDGAug-Sept'12 CPG,9/27/2013,1/26/2014,Technology,31,20826
6491,Perimeter VirtualizationPANFeb-April'11 CPG,9/27/2013,1/26/2014,Technology,30,71024
6492,Telehealth VOIP CPG,9/27/2013,2/23/2014,Healthcare UK,26.7,2483
6493,SF-SMB Virtualization_Standard_Q4_12 CPG,9/28/2013,,Human Resources,14.3,230
6494,Lumension Virtualization_HQL_Q4_12 CPG,9/28/2013,,Technology,43.3,830
6495,Wolters Virtualization/Automation CPG,9/28/2013,,Healthcare UK,28.8,3485
6496,nicole Virtualization CPG,9/28/2013,,Marketing,100,481
6497,sky_analytics_10.3.12 Virtualization CPG,9/28/2013,,Legal,100,876
6498,SC Virtualization CPG,9/28/2013,,Technology,65.2,648
6499,whitepaper Virtualization CPG,9/28/2013,,Construction,100,97
6500,test Virtual CPG,9/28/2013,,Construction,100,114
6501,HP Virtualization2013 CPG,9/28/2013,10/25/2013,Technology,100,917
6502,RTE_Q4 VipreITWPDropTabOct-Dec'11 CPG,9/28/2013,10/28/2013,Technology,17.3,5627
6503,Q4 Virtualization CPG,9/28/2013,1/26/2014,Healthcare,33,37647
6504,Schneider ERP102709 CPG,9/29/2013,,Technology,70.3,886
6505,IBMQ4Partnerworld127 VIPRE40111 CPG,9/29/2013,,Technology,70.6,278
6506,HP Video CPG,9/29/2013,,Technology,70.6,375
6507,Proofpoint video CPG,9/29/2013,,Business/Finance,100,513
6508,Avaya Vertical CPG,9/29/2013,,Technology,100,848
6509,vxcxfsdf Vertical CPG,9/29/2013,,Healthcare,100,134
6510,Q1 Vertical CPG,9/29/2013,,Healthcare,4.1,679
6511,IBM versus CPG,9/29/2013,,Marketing,100,20129
6512,Q4 Velocity13 CPG,9/29/2013,,Healthcare,53.5,889
6513,BlackBerry VDIPack CPG,9/29/2013,,Technology,46.8,874
6514,pilot VaultGen CPG,9/29/2013,,Technology,63.1,788
6515,SOC VaultGen CPG,9/29/2013,,Technology,73.3,883
6516,Test VIPRE40111 CPG,9/29/2013,10/1/2013,Business/Finance,100,353
6517,Bronto_Q1_2013 Velocity13 CPG,9/29/2013,2/10/2014,Marketing,33.2,340
6518,Datasheets USQ12013 CPG,9/30/2013,,Technology,70.6,231
6519,Networking USATouch CPG,9/30/2013,,Technology,100,722
6520,test USASecurity CPG,9/30/2013,,Human Resources,100,826
6521,Lenovo USASalesLeadsAsset CPG,9/30/2013,,Technology,100,897
6522,Test USA CPG,9/30/2013,,Technology,68.9,420
6523,TrainingToday.BLR.COM USLeads60909 CPG,9/30/2013,10/26/2013,Human Resources,100,130
6524,Compensation.BLR.COM USCPaper CPG,9/30/2013,10/26/2013,Human Resources,100,92
6525,Bit9 USTrial CPG,9/30/2013,11/8/2013,Technology,71.9,6666
6526,ShopperTrak VideoSolution CPG,9/30/2013,12/26/2013,Technology,31,137
6527,HP V7000 CPG,9/30/2013,12/26/2013,Technology,32.8,66884
6528,Smarter UTM CPG,9/30/2013,1/26/2014,Technology,50.1,7110
6529,"Seeburger VanchTechnologyCO.,LTD CPG",9/30/2013,2/23/2014,Technology,20.3,19861
6530,Apple US82709 CPG,10/1/2013,10/27/2013,Technology,38.3,16103
6531,Apple US71510 CPG,10/1/2013,10/27/2013,Marketing,29.4,863
6532,Apple US22411 CPG,10/1/2013,10/27/2013,Business/Finance,10.6,434
6533,Apple US82709 CPG,10/1/2013,11/3/2013,Technology,45.6,16514
6534,Apple US70910 CPG,10/1/2013,11/3/2013,Marketing,29.4,697
6535,Apple US&CA CPG,10/1/2013,11/3/2013,Business/Finance,10.6,661
6536,Eset US CPG,10/1/2013,12/26/2013,Technology,19.9,12888
6537,box US CPG,10/3/2013,,Technology,100,313
6538,NHS US CPG,10/3/2013,,Healthcare UK,69.5,1613
6539,asdf US CPG,10/3/2013,,Energy,100,53
6540,Bluelock US CPG,10/3/2013,,Technology,70.3,251
6541,Kaseya US CPG,10/3/2013,,Technology,100,661
6542,"m,.m,.m US CPG",10/3/2013,,Energy,100,974
6543,Dell US CPG,10/3/2013,,Technology,70.6,461
6544,ADP_HR Utilities CPG,10/3/2013,11/20/2013,Human Resources,8.4,525
6545,ADP_Finance USUKQ1 CPG,10/3/2013,11/20/2013,Business/Finance,5.5,7069
6546,ADP UK42109 CPG,10/3/2013,11/20/2013,Human Resources,9.6,2004
6547,Box US CPG,10/3/2013,11/25/2013,Technology,27.5,333
6548,AMD US CPG,10/3/2013,1/26/2014,Technology,30,8430
6549,HootSuite_Q4 US CPG,10/3/2013,1/26/2014,Marketing,20.9,10091
6550,VOIP_Marketing US CPG,10/3/2013,3/26/2014,Marketing,28.7,330
6551,VOIP_Business US CPG,10/3/2013,3/26/2014,Business/Finance,15.1,15252
6552,LivePerson UniversityCONV CPG,10/4/2013,,Technology,100,921
6553,DDoS University CPG,10/4/2013,,Technology,100,995
6554,Ping Unified CPG,10/4/2013,,Technology,35.3,106
6555,BuzzPlant UnicaQ4 CPG,10/4/2013,,Marketing,100,991
6556,Category Unica CPG,10/4/2013,,Technology,36.1,765
6557,Box UNICA CPG,10/4/2013,,Technology,17.5,127
6558,Symantec Unfiltered CPG,10/4/2013,,Technology,100,700
6559,Tetra Undstructured CPG,10/4/2013,,Marketing,100,308
6560,fsdfsdf Ultimate CPG,10/4/2013,,Healthcare,100,984
6561,VDS Unified CPG,10/4/2013,10/26/2013,Technology,27.7,238
6562,Symantec UK63009 CPG,10/5/2013,,Technology,100,216
6563,"bnnnm,nm, UK52610 CPG",10/5/2013,,Healthcare,100,794
6564,IBM UK31910 CPG,10/5/2013,,Technology,40.4,793
6565,Symantec UK2013 CPG,10/5/2013,,Technology,23.7,25859
6566,KM UK2012 CPG,10/5/2013,,Technology,100,432
6567,"bnnnm,nm, UK2012 CPG",10/5/2013,,Healthcare,100,856
6568,Alvarez UK2011 CPG,10/5/2013,,Technology,100,636
6569,Social UK-Tech80811 CPG,10/5/2013,10/12/2013,Marketing,100,112
6570,Merkle ViewpointJasonwinthorp20Leads@?75 CPG,10/5/2013,11/25/2013,Marketing,0.9,18
6571,IBM University CPG,10/5/2013,12/4/2013,Technology,17.6,781
6572,Riverbed_Granite_Q4 UKNov-Jan12 CPG,10/5/2013,12/10/2013,Technology,22.1,9928
6573,Riverbed_Consolidation_Q4 UKLMIQ42011 CPG,10/5/2013,12/26/2013,Technology,22.4,2104
6574,STG UK-DummiesiXBRL CPG,10/5/2013,12/26/2013,Technology,31.2,9895
6575,Watchguard_Q1_13 US CPG,10/5/2013,3/26/2014,Technology,35.7,9649
6576,sunny UK10511 CPG,10/6/2013,,Construction,100,265
6577,Eljay UK&Germany71510 CPG,10/6/2013,,Technology,100,1009
6578,HH UK CPG,10/6/2013,,Marketing,100,40938
6579,sdfds UK CPG,10/6/2013,,Government,100,371
6580,dfsdf UK CPG,10/6/2013,,Healthcare,100,1037
6581,Canon UK CPG,10/6/2013,,Technology,70.3,635
6582,ibm UK CPG,10/6/2013,,Technology,100,2976
6583,Fanzz UK CPG,10/6/2013,,Retail/e-commerce,100,714
6584,2nd UK CPG,10/6/2013,,Marketing,100,231
6585,eforms UK CPG,10/6/2013,,Government,100,969
6586,IBM UK CPG,10/6/2013,11/15/2013,Technology,18.1,339
6587,DistributedMktg-Webinar-Oct'12 UK_DWA111109 CPG,10/6/2013,11/25/2013,Marketing,21.7,4378
6588,Symantec UK CPG,10/6/2013,11/25/2013,Technology,46.5,820
6589,Equilibrium UK CPG,10/6/2013,11/25/2013,Technology,52.3,1072
6590,IBM UK CPG,10/6/2013,12/26/2013,Marketing,33,2751
6591,e-Spirit_WCM_DD_10'12 UK_Q4 CPG,10/6/2013,2/23/2014,Marketing,22.1,3232
6592,Symantec UK CPG,10/6/2013,12/26/2014,Technology,33.2,1192
6593,saldkg UK CPG,10/7/2013,,Marketing,3.3,543
6594,aSAs UK CPG,10/7/2013,,Healthcare,100,114
6595,Q312_ZD_Trend UK CPG,10/7/2013,10/26/2013,Technology,27.2,7238
6596,Lunch&Learn UK CPG,10/7/2013,11/3/2013,Technology,28.8,10499
6597,Oracle UK CPG,10/7/2013,11/25/2013,Technology,100,877
6598,Blue UK CPG,10/7/2013,2/23/2014,Human Resources,8.8,9612
6599,Campaign 1 CPG,10/10/2013,,Marketing,100,876
6600,Category UK CPG,10/10/2013,,Technology,100,632
6601,Tech UK CPG,10/10/2013,,Technology,100,442
6602,nm UK CPG,10/10/2013,,Healthcare,100,696
6603,Social UK CPG,10/10/2013,,Human Resources,100,390
6604,lkh UK CPG,10/10/2013,,Marketing,100,859
6605,sdfag UK CPG,10/10/2013,,Marketing,100,837
6606,Heroix UK CPG,10/10/2013,11/25/2013,Technology,22.6,2766
6607,October UK CPG,10/10/2013,11/25/2013,Marketing,11.7,17761
6608,GetVoIP UK CPG,10/10/2013,12/26/2013,Technology,100,763
6609,Adobe UK80811 CPG,10/10/2013,3/26/2014,Marketing,32.1,30127
6610,HP UK CPG,10/11/2013,,Technology,100,613
6611,Deciphering UK CPG,10/11/2013,,Business/Finance,100,766
6612,Gentian UCS CPG,10/11/2013,,Healthcare UK,75.6,995
6613,dfgsdfdsfsdfsdf UCC CPG,10/11/2013,,Construction,100,502
6614,sdfwesdfgsdf U42108 CPG,10/11/2013,,Construction,100,293
6615,Avaya TurnaroundMay-July2012 CPG,10/11/2013,,Technology,100,676
6616,Talent TurnaroundITwhitepapersJune2012 CPG,10/11/2013,,Technology,100,384
6617,SIM/Cisco TurnaroundContentReelNovember12-October13 CPG,10/11/2013,,Technology,100,223
6618, TurnaroundContentReelNovember12-October13 CPG,10/11/2013,,Business/Finance,100,619
6619,Sprint TrustSeal CPG,10/11/2013,11/25/2013,Technology,100,143
6620,Riverbed TW CPG,10/11/2013,12/12/2013,Technology,19.6,7758
6621,SlowStop TurnaroundApril2012 CPG,10/12/2013,,Manufacturing,49.4,954
6622,ConnectWise Turna CPG,10/12/2013,,Technology,100,655
6623,NetSuite_Oct_Dec TSPUK500-999 CPG,10/12/2013,,Technology,100,419
6624,Cisco TSGUK500-999 CPG,10/12/2013,,Technology,24.8,658
6625,Cisco Trust CPG,10/12/2013,,Technology,24.6,460
6626,test Tridion CPG,10/12/2013,,Government,100,1005
6627,Trintri Tridion CPG,10/12/2013,,Marketing,100,278
6628,Cisco Trials2012 CPG,10/12/2013,,Technology,28.8,738
6629,Citrix_Q4_12 TSGMolly CPG,10/12/2013,11/25/2013,Technology,26.1,7918
6630,Box Trial2012 CPG,10/12/2013,11/25/2013,Marketing,4.3,2993
6631,Box Trial_Q1_2013 CPG,10/12/2013,11/25/2013,Human Resources,2.1,1320
6632,Q4_VirtueStream Trial_Q1 CPG,10/12/2013,11/25/2013,Technology,50.7,2431
6633,Box -Trial41211 CPG,10/12/2013,12/2/2013,Technology,24.2,6474
6634,BroadVision TSGUK1000+ CPG,10/12/2013,1/26/2014,Marketing,9.7,141
6635,WinMagic Troy CPG,10/12/2013,1/26/2014,Technology,39.7,15776
6636,express trial CPG,10/13/2013,,Technology,0.6,328
6637,IBM Trial CPG,10/13/2013,,Technology,0.1,450
6638,express Trial CPG,10/13/2013,,Technology,0.2,321
6639,IBM Trial CPG,10/13/2013,,Energy,45,469
6640,IBM Trial CPG,10/13/2013,,Technology,1.5,966
6641,Q3/Q4 Trend CPG,10/13/2013,,Marketing,50.7,100
6642,F5 Tree13 CPG,10/13/2013,,Technology,39.8,620
6643, Transition CPG,10/13/2013,,Marketing,100,315
6644,Systar TrainingFuturesTradersGuide CPG,10/13/2013,,Business/Finance,100,897
6645,Info Training CPG,10/13/2013,,Marketing,19.4,20344
6646,test Trader CPG,10/13/2013,,Healthcare,100,686
6647,adf Tracking CPG,10/13/2013,,Healthcare UK,100,727
6648,How toWebinarAttendanceandMaximizeConversion CPG,10/13/2013,,Marketing,50.8,753
6649,campaign toWeb CPG,10/13/2013,,Government,100,136
6650,Idera_Q4_12 Trial CPG,10/13/2013,11/10/2013,Technology,93.4,4629
6651,Epicor Trial CPG,10/13/2013,12/26/2013,Technology,1.2,5394
6652,C&SM Transistor(hearst) CPG,10/13/2013,2/23/2014,Technology,34.6,8060
6653,Becoming toResource CPG,10/14/2013,,Business/Finance,100,575
6654,asdf Tools CPG,10/14/2013,,Business/Finance,100,349
6655,test toNewCustomers CPG,10/14/2013,,Government,83.3,799
6656,Cisco toLeveragingResearchandIndustryExperiencetoAchieveBest CPG,10/14/2013,,Technology,100,177
6657,cvvcxvcxv To CPG,10/14/2013,,Technology,100,165
6658,sdasd TM CPG,10/14/2013,,Government,100,990
6659,F5 to CPG,10/14/2013,11/25/2013,Technology,45.3,15579
6660,Ericom_WP_Q4 toBusinessBenefitsfromCustomerFeedback CPG,10/14/2013,12/25/2013,Technology,29.5,628
6661,Security toEvolution:AudienceBasedMarketing-NowandMoving CPG,10/14/2013,1/10/2014,Technology,10.1,20770
6662,Business TL CPG,10/15/2013,,Business/Finance,40.6,815
6663,Whitepaper TLIDC113011 CPG,10/16/2013,,Marketing,50.8,1000
6664,IBM TL CPG,10/16/2013,,Technology,70.7,301
6665,Mimecast TL CPG,10/16/2013,,Technology,69.9,8321
6666,Corepoint TurnaroundMarch2012 CPG,10/17/2013,,Healthcare,100,663
6667,mjklmlm WPIDGMay-Jul12 CPG,10/17/2013,,Healthcare,100,390
6668,test WPFeb-March'12 CPG,10/17/2013,,Business/Finance,100,628
6669,DMNews WP41214 CPG,10/17/2013,,Marketing,100,20601
6670,Hara WP41214 CPG,10/17/2013,,Energy,70.9,183
6671,Canon WP41214 CPG,10/17/2013,12/15/2013,Technology,44.7,2256
6672,momentum WP41061 CPG,10/18/2013,,Technology,100,34
6673,TraceSecurity WP-1/22 CPG,10/18/2013,,Technology,26.9,105
6674,ACL WP_Q1_13 CPG,10/18/2013,,Business/Finance,20.2,39
6675,Test WP CPG,10/18/2013,,Marketing,100,336
6676,HP WP CPG,10/18/2013,,Technology,73.1,250
6677,sadasd WP CPG,10/18/2013,,Energy,100,592
6678,gbhjg WP CPG,10/18/2013,,Energy,100,971
6679,UWM WP CPG,10/18/2013,11/10/2013,Technology,74.7,7793
6680,Cisco_Oct12 WP41214 CPG,10/18/2013,11/25/2013,Technology,21.1,882
6681,EMM WP_PAN CPG,10/18/2013,12/10/2013,Technology,9.4,141
6682,Q4_Internap WP2011 CPG,10/18/2013,12/14/2013,Technology,54.3,2470
6683,Arbor Wp2012 CPG,10/18/2013,12/22/2013,Technology,63,2013
6684,Unica WP24 CPG,10/18/2013,1/26/2014,Technology,25.9,48915
6685,BYOD WP2011 CPG,10/18/2013,1/26/2014,Technology,10.7,337
6686,Collaboration wp CPG,10/18/2013,1/26/2014,Technology,10.3,923
6687,Oracle WP27 CPG,10/18/2013,5/26/2014,Construction,80.9,56178
6688,Zerto WP CPG,10/19/2013,,Technology,37,312
6689,sdfs WP CPG,10/19/2013,,Energy,100,903
6690,Bowen WP CPG,10/19/2013,,Manufacturing,100,483
6691,Bradley wp CPG,10/19/2013,,Manufacturing,100,225
6692,VSAT World CPG,10/19/2013,,Energy,100,402
6693,Sysomos WP CPG,10/19/2013,12/26/2013,Marketing,17,10191
6694,Q4 WP CPG,10/19/2013,12/26/2013,Technology,100,321
6695,NetIQ_IdentityMGMT_Q4 WP CPG,10/19/2013,4/25/2014,Technology,20,45343
6696,NetIQ_SecurityMGMT_Q4 WP CPG,10/19/2013,4/25/2014,Technology,20,683
6697,Hit Workforce13 CPG,10/20/2013,,Business/Finance,91.2,658
6698,Monster Workflow CPG,10/20/2013,,Human Resources,46.8,352
6699,Workload Word CPG,10/20/2013,,Technology,100,399
6700,Rapid7 WOOD CPG,10/20/2013,,Technology,33.5,1055
6701,ghghj WMI CPG,10/20/2013,,Construction,100,883
6702,",.m,.m,.m,. WizIQClassroom CPG",10/20/2013,,Healthcare,100,462
6703,Microsoft withStandard164 CPG,10/20/2013,,Technology,70.6,91
6704,Efficient WirelessWeek42409 CPG,10/21/2013,,Technology,15.4,1071
6705,IDIS WirelessWeek40709 CPG,10/21/2013,,Healthcare,100,314
6706,ibm WirelessWeek31309 CPG,10/21/2013,,Technology,1.2,951
6707,Raging WirelessWeek121208 CPG,10/21/2013,,Technology,70.4,830
6708,Test Wireless CPG,10/21/2013,,Healthcare,100,698
6709,YesMail WireGuide CPG,10/21/2013,,Marketing,4.1,421
6710,Buy Winter CPG,10/21/2013,,Technology,100,501
6711,Shenzhen Winter CPG,10/21/2013,,Marketing,100,1022
6712,Content Wireless CPG,10/21/2013,12/16/2013,Technology,32.9,16647
6713,Content Wireless CPG,10/21/2013,3/8/2014,Technology,14.8,92
6714,Damballa WinesHLOTD CPG,10/22/2013,11/25/2013,Technology,17.5,14540
6715,Q2 WindsTrialNTA81310 CPG,10/22/2013,12/26/2013,Technology,25.7,1052
6716,HCL WindsTrialIPAM81310 CPG,10/24/2013,,Business/Finance,100,631
6717,McAfee WindsTrialCM81310 CPG,10/24/2013,,Technology,100,751
6718,dwefer Winds-FreeQ22012 CPG,10/24/2013,,Government,100,1033
6719,Kaseya Winds CPG,10/24/2013,,Technology,100,710
6720,Janrain WindsTrialAPM81310 CPG,10/24/2013,2/23/2014,Marketing,10.4,18112
6721,Iron Winds CPG,10/25/2013,,Technology,100,502
6722,Eurotech WindowsPhoneFY10 CPG,10/25/2013,,Technology,100,1033
6723,Zero WindowsNov2012 CPG,10/25/2013,,Technology,100,180
6724,ClickSoftware WindowsIDGLeads11609 CPG,10/25/2013,,Technology,20.8,299
6725,Ipswitch WindowsHubonlyNov12 CPG,10/25/2013,,Technology,38.6,466
6726,Website Windowshade CPG,10/25/2013,,Marketing,100,217
6727,Nov Windows8 CPG,10/25/2013,,Human Resources,100,235
6728,Nov Windows7 CPG,10/25/2013,,Human Resources,3.7,898
6729,BASF Windows2012 CPG,10/25/2013,,Energy,92.6,767
6730,Test Windows2012 CPG,10/26/2013,,Marketing,68.8,981
6731,Free Windows CPG,10/26/2013,,Business/Finance,100,555
6732,Quest WindowIFWITHFeb-May11 CPG,10/26/2013,,Technology,100,353
6733,Quest Window CPG,10/26/2013,,Technology,100,465
6734,Click WightForm) CPG,10/26/2013,,Technology,100,832
6735,Why WightForm) CPG,10/26/2013,,Manufacturing,100,888
6736,Eaton_ Wight CPG,10/26/2013,,Technology,70.4,754
6737,BISK-UVM Wight CPG,10/26/2013,,Energy,100,300
6738,Cyrus WhiteQ22012 CPG,10/26/2013,,Technology,43.4,175
6739,SL Whitepapers2012 CPG,10/26/2013,,Technology,100,829
6740,WSM Win8 CPG,10/26/2013,11/25/2013,Technology,100,844
6741,Glasshouse WightForm) CPG,10/26/2013,12/26/2013,Technology,10,10346
6742,Barcode Whitepapers CPG,10/27/2013,,Business/Finance,100,544
6743,Cisco Whitepapers CPG,10/27/2013,,Technology,100,835
6744,AVG Whitepapers CPG,10/27/2013,,Technology,100,822
6745,Fulfillment WhitePaper CPG,10/27/2013,,Marketing,100,40981
6746,Database Whitepaper CPG,10/27/2013,,Marketing,100,41031
6747,Fulfillment Whitepaper CPG,10/27/2013,,Marketing,100,40706
6748,Database Whitepaper CPG,10/27/2013,,Marketing,100,40385
6749,Intralinks Whitepaper50211 CPG,10/27/2013,11/25/2013,Marketing,9.7,7442
6750,Knowledge Whitepaper2013 CPG,10/27/2013,11/25/2013,Marketing,100,223
6751,Knowledge Whitepaper CPG,10/27/2013,11/25/2013,Marketing,100,866
6752,Intralinks Whitepaper CPG,10/27/2013,11/25/2013,Marketing,36.3,7185
6753,Intralinks Whitepaper CPG,10/27/2013,11/25/2013,Marketing,51.6,7310
6754,Intralinks whitepaper CPG,10/27/2013,11/25/2013,Technology,13.1,6976
6755,Intralinks Whitepaper CPG,10/27/2013,11/25/2013,Business/Finance,19.5,6775
6756,Sage Whitepaper CPG,10/27/2013,12/26/2013,Construction,16.2,4185
6757,Polycom WindsTrialNPM81310 CPG,10/27/2013,1/26/2014,Technology,35.7,19050
6758,ARM Whitepaper CPG,10/28/2013,,Technology,100,1020
6759,DO Whitepaper CPG,10/28/2013,,Marketing,100,358
6760,Why White90711 CPG,10/28/2013,,Business/Finance,100,309
6761,Aternity Direct CPG,10/28/2013,12/26/2013,Technology,24.9,10695
6762,Zerto Whitecampaign CPG,10/28/2013,12/26/2013,Technology,29.5,3537
6763,HP Vertical CPG,10/28/2013,1/26/2014,Technology,43.7,32112
6764,CitrixNov12 Whitepaper CPG,10/28/2013,3/11/2014,Technology,37.6,581
6765,ExperianNov12 Whitepaper CPG,10/28/2013,3/11/2014,Technology,9,814
6766,Rackspace_3rdPartySource White CPG,10/31/2013,,Technology,100,403
6767,Education White CPG,10/31/2013,,Technology,55.1,1008
6768,Treehouse White CPG,10/31/2013,,Technology,35.3,376
6769,Riverbed White CPG,10/31/2013,,Technology,100,993
6770,Varicent White CPG,10/31/2013,,Human Resources,100,671
6771,Unitrends White CPG,10/31/2013,,Technology,22.1,820
6772,BOM_AccelOps_NA white CPG,10/31/2013,,Technology,14.8,3072
6773,DataXu White CPG,10/31/2013,,Marketing,41.9,27
6774,Cisco- White CPG,10/31/2013,,Technology,39.2,498
6775,UWM White CPG,10/31/2013,11/9/2013,Technology,60.5,2541
6776,FY13 White CPG,10/31/2013,11/25/2013,Technology,20.4,4483
6777,BOM_Accelops_EMEA white CPG,10/31/2013,12/5/2013,Technology,17.3,927
6778,NetIQ white CPG,10/31/2013,12/26/2013,Technology,20.4,592
6779,NetIQ White CPG,10/31/2013,12/26/2013,Technology,20.4,701
6780,Momemtum White CPG,10/31/2013,1/26/2014,Technology,36.1,16908
6781,Webroot_Q2_2013 White CPG,10/31/2013,2/23/2014,Technology,25.4,14181
6782,ExperianNov12-3rdPartySource White CPG,10/31/2013,3/11/2014,Technology,100,619
6783,IBM_Q4_Cloud&Automation_3rd White CPG,10/31/2013,3/11/2014,Technology,100,337
6784,RES White CPG,11/1/2013,,Technology,48.1,950
6785,sdf Weigh-Tronix CPG,11/1/2013,,Marketing,100,314
6786,sdf WebTech CPG,11/1/2013,,Marketing,100,913
6787,SC Websense2013 CPG,11/1/2013,,Technology,63.9,583
6788,tester WebLeads102709 CPG,11/1/2013,,Construction,77.1,205
6789,Financial Webinar--Oct CPG,11/1/2013,,Business/Finance,100,787
6790,ServiceNow_Q4_12 White CPG,11/1/2013,12/25/2013,Technology,14.8,22000
6791,Whitepaper WhichVoIP CPG,11/1/2013,12/26/2013,Technology,21.6,7681
6792,FY13 Website41310 CPG,11/1/2013,12/26/2013,Business/Finance,5.2,3006
6793,STG Webinar--Sept CPG,11/1/2013,12/26/2013,Technology,30.5,411
6794,Healthcare -Webinars CPG,11/1/2013,12/26/2013,Healthcare,100,612
6795,Unica Website CPG,11/1/2013,1/26/2014,Marketing,14.6,3565
6796,Adobe Webstore2013 CPG,11/1/2013,2/23/2014,Technology,66.6,264.1
6797,Analytics WhichVoIPQuote72011 CPG,11/1/2013,3/26/2014,Marketing,12.1,12314
6798,Overland WebSecurity2011 CPG,11/1/2013,3/26/2014,Technology,48.9,5781
6799,Brocade Webinar--Nov CPG,11/2/2013,,Healthcare UK,38.3,585
6800,The Webinar--May CPG,11/2/2013,,Technology,100,149
6801,sbn Webinar--Mar CPG,11/2/2013,,Technology,100,828
6802,"Info WebinarJAN23,2013 CPG",11/2/2013,,Marketing,100,93
6803,Employee WebinarforSAP(newsletter) CPG,11/2/2013,,Human Resources,100,918
6804,Apple Webinar--Jun CPG,11/2/2013,12/1/2013,Technology,50.9,247
6805,Apple Webinar--Jan CPG,11/2/2013,12/7/2013,Technology,46.5,813
6806,Q4 Webinar--Jan CPG,11/2/2013,12/16/2013,Technology,29.1,10523
6807,HP Webinar--Mar CPG,11/2/2013,1/26/2014,Technology,16.9,28967
6808,C&SM Webinar--Jul CPG,11/2/2013,1/26/2014,Technology,17.6,556
6809,MM Webinar--Feb(TEST) CPG,11/2/2013,1/26/2014,Technology,31.5,578
