Cust_id,Network complaints,Data pack complaints,bill complaints,SMS_pack_Complaints,Other Complaints
10254532438,No,No,No,Yes,No
10254532443,Yes,No,No,No,No
10254532454,Yes,No,No,No,No
10254532455,No,Yes,No,No,No
10254532484,Yes,No,No,No,No
10254532506,Yes,No,No,No,No
10254532524,Yes,No,No,No,No
10254532570,No,Yes,No,No,No
10254532621,No,Yes,No,No,No
10254532648,No,No,No,No,Yes
10254532651,Yes,No,No,No,No
10254532700,No,No,No,Yes,No
10254532715,No,No,No,Yes,No
10254532825,Yes,No,No,No,No
10254532826,No,Yes,No,No,No
10254532827,No,No,No,Yes,No
10254532852,No,No,Yes,No,No
10254532890,Yes,No,No,No,No
10254532907,No,No,No,Yes,No
10254532940,No,Yes,No,No,No
10254532988,No,No,No,No,Yes
10254533039,No,No,No,No,Yes
10254533053,No,No,Yes,No,No
10254533071,Yes,No,No,No,No
10254533080,No,No,No,No,Yes
10254533082,No,No,No,No,Yes
10254533093,No,No,No,No,Yes
10254533148,Yes,No,No,No,No
10254533182,Yes,No,No,No,No
10254533194,No,Yes,No,No,No
10254533235,No,No,No,Yes,No
10254533250,Yes,No,No,No,No
10254533276,No,Yes,No,No,No
10254533303,No,Yes,No,No,No
10254533332,Yes,No,No,No,No
10254533382,No,No,No,No,Yes
10254533403,Yes,No,No,No,No
10254533458,No,No,No,Yes,No
10254533476,No,Yes,No,No,No
10254533517,No,No,Yes,No,No
10254533538,No,Yes,No,No,No
10254533572,No,No,Yes,No,No
10254533581,No,No,Yes,No,No
10254533663,No,No,No,No,Yes
10254533672,Yes,No,No,No,No
10254533686,No,Yes,No,No,No
10254533727,Yes,No,No,No,No
10254533773,No,Yes,No,No,No
10254533775,Yes,No,No,No,No
10254533789,No,No,No,No,Yes
10254533830,No,Yes,No,No,No
10254533837,No,No,Yes,No,No
10254533912,No,No,No,No,Yes
10254534052,No,Yes,No,No,No
10254534081,No,Yes,No,No,No
10254534103,No,No,Yes,No,No
10254534120,No,No,No,No,Yes
10254534155,No,Yes,No,No,No
10254534156,Yes,No,No,No,No
10254534195,No,Yes,No,No,No
10254534253,No,No,No,Yes,No
10254534273,No,Yes,No,No,No
10254534288,No,No,Yes,No,No
10254534307,No,No,No,No,Yes
10254534359,No,No,Yes,No,No
10254534413,No,No,Yes,No,No
10254534414,No,No,Yes,No,No
10254534463,No,No,No,No,Yes
10254534480,No,No,Yes,No,No
10254534538,No,No,Yes,No,No
10254534555,No,No,Yes,No,No
10254534583,No,No,No,No,Yes
10254534677,No,Yes,No,No,No
10254534735,No,No,No,Yes,No
10254534765,Yes,No,No,No,No
10254534783,No,No,No,No,Yes
10254534786,Yes,No,No,No,No
10254534794,Yes,No,No,No,No
10254534813,No,No,Yes,No,No
10254534821,No,Yes,No,No,No
10254534837,No,No,Yes,No,No
10254534850,No,No,No,Yes,No
10254534852,No,No,No,No,Yes
10254534853,No,No,Yes,No,No
10254534882,No,Yes,No,No,No
10254534889,No,No,Yes,No,No
10254534998,No,No,No,Yes,No
10254535003,Yes,No,No,No,No
10254535005,No,No,No,No,Yes
10254535060,No,Yes,No,No,No
10254535065,No,No,No,Yes,No
10254535066,No,No,No,No,Yes
10254535110,No,No,No,Yes,No
10254535156,Yes,No,No,No,No
10254535168,No,No,No,Yes,No
10254535238,No,No,No,Yes,No
10254535248,Yes,No,No,No,No
10254535279,No,Yes,No,No,No
10254535335,No,Yes,No,No,No
10254535445,No,Yes,No,No,No
10254535489,Yes,No,No,No,No
10254535519,No,No,No,Yes,No
10254535555,No,No,No,Yes,No
10254535614,No,No,No,No,Yes
10254535653,Yes,No,No,No,No
10254535654,No,No,No,No,Yes
10254535724,No,No,No,Yes,No
10254535799,Yes,No,No,No,No
10254535827,No,Yes,No,No,No
10254535896,Yes,No,No,No,No
10254535911,Yes,No,No,No,No
10254536048,No,No,No,No,Yes
10254536053,No,No,Yes,No,No
10254536114,No,No,No,No,Yes
10254536139,Yes,No,No,No,No
10254536151,No,No,No,No,Yes
10254536164,Yes,No,No,No,No
10254536206,Yes,No,No,No,No
10254536244,Yes,No,No,No,No
10254536255,No,No,Yes,No,No
10254536293,No,No,No,No,Yes
10254536297,Yes,No,No,No,No
10254536307,Yes,No,No,No,No
10254536331,No,No,No,Yes,No
10254536340,No,No,Yes,No,No
10254536351,Yes,No,No,No,No
10254536364,Yes,No,No,No,No
10254536380,No,Yes,No,No,No
10254536400,Yes,No,No,No,No
10254536414,No,Yes,No,No,No
10254536420,No,No,No,Yes,No
10254536451,Yes,No,No,No,No
10254536464,Yes,No,No,No,No
10254536543,No,Yes,No,No,No
10254536564,No,No,No,Yes,No
10254536604,No,No,No,Yes,No
10254536612,Yes,No,No,No,No
10254536618,No,No,Yes,No,No
10254536640,Yes,No,No,No,No
10254536671,No,Yes,No,No,No
10254536689,No,No,No,Yes,No
10254536775,No,Yes,No,No,No
10254536797,No,No,No,No,Yes
10254536861,No,No,No,No,Yes
10254536864,No,No,Yes,No,No
10254536887,Yes,No,No,No,No
10254536948,Yes,No,No,No,No
10254537057,No,No,No,No,Yes
10254537062,No,No,Yes,No,No
10254537076,Yes,No,No,No,No
10254537084,No,No,Yes,No,No
10254537087,No,No,No,No,Yes
10254537095,No,No,No,Yes,No
10254537115,No,Yes,No,No,No
10254537121,No,No,No,Yes,No
10254537141,No,No,Yes,No,No
10254537166,No,No,Yes,No,No
10254537177,Yes,No,No,No,No
10254537204,No,No,Yes,No,No
10254537229,No,No,No,Yes,No
10254537235,No,No,No,No,Yes
10254537238,No,No,No,Yes,No
10254537248,No,No,No,Yes,No
10254537335,No,No,No,Yes,No
10254537349,Yes,No,No,No,No
10254537355,No,No,No,No,Yes
10254537370,Yes,No,No,No,No
10254537411,No,No,Yes,No,No
10254537563,No,No,Yes,No,No
10254537581,No,No,No,No,Yes
10254537582,Yes,No,No,No,No
10254537633,Yes,No,No,No,No
10254537719,No,Yes,No,No,No
10254537807,No,No,Yes,No,No
10254537841,No,No,No,No,Yes
10254537842,No,No,No,Yes,No
10254537883,No,No,No,No,Yes
10254537913,No,No,Yes,No,No
10254537966,No,No,No,Yes,No
10254537973,Yes,No,No,No,No
10254537997,Yes,No,No,No,No
10254538013,No,No,No,No,Yes
10254538066,No,Yes,No,No,No
10254538080,No,Yes,No,No,No
10254538316,Yes,No,No,No,No
10254538411,No,Yes,No,No,No
10254538519,No,No,No,Yes,No
10254538576,No,No,Yes,No,No
10254538598,No,Yes,No,No,No
10254538601,No,No,Yes,No,No
10254538625,No,Yes,No,No,No
10254538642,Yes,No,No,No,No
10254538654,No,No,Yes,No,No
10254538661,No,No,Yes,No,No
10254538677,Yes,No,No,No,No
10254538693,No,No,Yes,No,No
10254538704,No,Yes,No,No,No
10254538706,No,No,No,Yes,No
10254538714,Yes,No,No,No,No
10254538734,No,Yes,No,No,No
10254538738,Yes,No,No,No,No
10254538744,No,No,No,Yes,No
10254538781,Yes,No,No,No,No
10254538838,No,No,No,Yes,No
10254538852,Yes,No,No,No,No
10254539006,No,No,No,Yes,No
10254539020,Yes,No,No,No,No
10254539023,No,No,Yes,No,No
10254539028,No,No,No,No,Yes
10254539069,No,No,No,No,Yes
10254539081,No,Yes,No,No,No
10254539124,Yes,No,No,No,No
10254539217,No,No,No,No,Yes
10254539236,No,No,Yes,No,No
10254539247,No,Yes,No,No,No
10254539314,No,No,No,Yes,No
10254539343,No,No,No,Yes,No
10254539359,No,Yes,No,No,No
10254539379,No,Yes,No,No,No
10254539382,No,Yes,No,No,No
10254539390,No,Yes,No,No,No
10254539409,No,No,Yes,No,No
10254539413,No,No,No,Yes,No
10254539510,Yes,No,No,No,No
10254539704,No,No,No,Yes,No
10254539787,No,No,Yes,No,No
10254539790,Yes,No,No,No,No
10254539798,No,Yes,No,No,No
10254539802,Yes,No,No,No,No
10254539821,No,No,No,No,Yes
10254539849,Yes,No,No,No,No
10254539875,No,Yes,No,No,No
10254539902,No,Yes,No,No,No
10254539952,No,Yes,No,No,No
10254539960,Yes,No,No,No,No
10254539983,Yes,No,No,No,No
10254540008,No,No,No,No,Yes
10254540016,No,No,No,No,Yes
10254540018,No,No,Yes,No,No
10254540051,No,Yes,No,No,No
10254540061,Yes,No,No,No,No
10254540063,Yes,No,No,No,No
10254540113,Yes,No,No,No,No
10254540161,No,No,No,No,Yes
10254540162,No,No,No,No,Yes
10254540186,No,No,No,No,Yes
10254540196,No,No,No,Yes,No
10254540197,No,No,No,Yes,No
10254540267,No,No,Yes,No,No
10254540274,Yes,No,No,No,No
10254540303,Yes,No,No,No,No
10254540310,No,No,Yes,No,No
10254540345,No,No,No,Yes,No
10254540366,Yes,No,No,No,No
10254540369,No,No,No,Yes,No
10254540378,No,No,No,No,Yes
10254540446,No,No,No,Yes,No
10254540462,No,No,No,Yes,No
10254540483,No,Yes,No,No,No
10254540493,No,Yes,No,No,No
10254540510,No,No,Yes,No,No
10254540557,No,No,No,No,Yes
10254540584,No,No,No,Yes,No
10254540620,No,No,Yes,No,No
10254540642,No,No,No,No,Yes
10254540650,No,Yes,No,No,No
10254540671,No,No,No,No,Yes
10254540687,Yes,No,No,No,No
10254540710,No,Yes,No,No,No
10254540715,No,Yes,No,No,No
10254540751,No,No,No,No,Yes
10254540772,No,No,No,No,Yes
10254540796,Yes,No,No,No,No
10254540838,No,No,No,Yes,No
10254540873,No,No,Yes,No,No
10254540898,Yes,No,No,No,No
10254540939,No,Yes,No,No,No
10254540955,No,Yes,No,No,No
10254541068,No,Yes,No,No,No
10254541116,Yes,No,No,No,No
10254541120,No,No,Yes,No,No
10254541127,No,No,No,No,Yes
10254541223,No,No,Yes,No,No
10254541356,No,Yes,No,No,No
10254541372,No,No,No,No,Yes
10254541389,No,No,No,Yes,No
10254541419,No,No,Yes,No,No
10254541501,No,Yes,No,No,No
10254541519,Yes,No,No,No,No
10254541567,No,No,No,No,Yes
10254541620,No,No,No,Yes,No
10254541632,No,Yes,No,No,No
10254541644,No,Yes,No,No,No
10254541648,No,No,Yes,No,No
10254541651,No,No,No,Yes,No
10254541673,No,No,No,No,Yes
10254541724,No,Yes,No,No,No
10254541766,No,No,No,No,Yes
10254541801,No,Yes,No,No,No
10254541816,No,Yes,No,No,No
10254541832,No,No,Yes,No,No
10254541844,No,No,No,Yes,No
10254541889,No,No,Yes,No,No
10254541906,No,Yes,No,No,No
10254541946,No,No,No,Yes,No
10254542049,Yes,No,No,No,No
10254542052,No,No,Yes,No,No
10254542064,Yes,No,No,No,No
10254542113,No,Yes,No,No,No
10254542136,Yes,No,No,No,No
10254542174,No,Yes,No,No,No
10254542181,Yes,No,No,No,No
10254542320,No,No,Yes,No,No
10254542330,No,No,Yes,No,No
10254542368,No,No,No,Yes,No
10254542389,No,No,No,Yes,No
10254542420,Yes,No,No,No,No
10254542436,No,No,Yes,No,No
10254542440,Yes,No,No,No,No
10254542450,No,No,No,Yes,No
10254542451,No,No,No,Yes,No
10254542453,Yes,No,No,No,No
10254542477,No,No,No,No,Yes
10254542479,No,Yes,No,No,No
10254542491,No,No,No,No,Yes
10254542492,No,Yes,No,No,No
10254542494,Yes,No,No,No,No
10254542533,No,No,No,Yes,No
10254542727,Yes,No,No,No,No
10254542738,No,No,Yes,No,No
10254542789,No,No,No,No,Yes
10254542870,Yes,No,No,No,No
10254542905,No,No,No,No,Yes
10254542986,No,No,No,No,Yes
10254543026,No,No,Yes,No,No
10254543037,Yes,No,No,No,No
10254543075,No,No,No,No,Yes
10254543090,No,Yes,No,No,No
10254543161,Yes,No,No,No,No
10254543182,No,No,Yes,No,No
10254543186,No,No,No,No,Yes
10254543188,No,No,No,Yes,No
10254543193,No,Yes,No,No,No
10254543233,Yes,No,No,No,No
10254543264,No,No,Yes,No,No
10254543282,No,No,No,Yes,No
10254543296,No,No,No,No,Yes
10254543319,Yes,No,No,No,No
10254543344,No,No,Yes,No,No
10254543470,No,No,Yes,No,No
10254543513,No,No,No,No,Yes
10254543532,No,No,No,Yes,No
10254543548,No,No,No,No,Yes
10254543590,No,No,Yes,No,No
10254543595,No,Yes,No,No,No
10254543625,No,No,Yes,No,No
10254543660,No,No,No,No,Yes
10254543742,No,No,No,No,Yes
10254543760,Yes,No,No,No,No
10254543802,Yes,No,No,No,No
10254543810,No,Yes,No,No,No
10254543924,No,No,Yes,No,No
10254543948,Yes,No,No,No,No
10254543965,Yes,No,No,No,No
10254543996,Yes,No,No,No,No
10254544008,Yes,No,No,No,No
10254544027,No,No,No,No,Yes
10254544047,No,No,No,Yes,No
10254544059,No,No,Yes,No,No
10254544081,No,No,No,No,Yes
10254544088,No,No,Yes,No,No
10254544148,No,No,Yes,No,No
10254544194,No,No,No,No,Yes
10254544196,No,No,No,No,Yes
10254544216,Yes,No,No,No,No
10254544288,No,No,No,Yes,No
10254544362,No,No,No,Yes,No
10254544470,No,Yes,No,No,No
10254544493,No,No,Yes,No,No
10254544498,Yes,No,No,No,No
10254544515,No,No,No,Yes,No
10254544584,No,No,No,Yes,No
10254544614,Yes,No,No,No,No
10254544622,No,Yes,No,No,No
10254544636,Yes,No,No,No,No
10254544658,No,No,Yes,No,No
10254544690,No,No,No,Yes,No
10254544760,No,No,No,Yes,No
10254544778,No,No,Yes,No,No
10254544796,No,No,No,Yes,No
10254544807,No,Yes,No,No,No
10254544838,No,No,No,No,Yes
10254544852,No,No,Yes,No,No
10254544863,No,No,Yes,No,No
10254544884,No,No,No,No,Yes
10254544910,Yes,No,No,No,No
10254544969,No,Yes,No,No,No
10254545042,No,No,No,Yes,No
10254545077,No,Yes,No,No,No
10254545091,No,No,No,Yes,No
10254545117,No,No,No,No,Yes
10254545260,No,No,No,Yes,No
10254545262,No,No,No,No,Yes
10254545314,No,Yes,No,No,No
10254545334,Yes,No,No,No,No
10254545483,No,No,No,No,Yes
10254545486,No,No,Yes,No,No
10254545498,Yes,No,No,No,No
10254545515,Yes,No,No,No,No
10254545558,Yes,No,No,No,No
10254545629,No,No,Yes,No,No
10254545639,Yes,No,No,No,No
10254545657,No,No,Yes,No,No
10254545660,No,Yes,No,No,No
10254545677,No,No,Yes,No,No
10254545693,No,No,Yes,No,No
10254545698,No,No,No,No,Yes
10254545730,No,No,No,No,Yes
10254545762,No,Yes,No,No,No
10254545770,No,Yes,No,No,No
10254545788,No,No,No,No,Yes
10254545808,No,No,Yes,No,No
10254545815,No,No,No,Yes,No
10254545837,No,No,Yes,No,No
10254545860,No,No,No,No,Yes
10254545913,No,Yes,No,No,No
10254545967,No,No,Yes,No,No
10254545979,Yes,No,No,No,No
10254546007,No,No,No,Yes,No
10254546009,No,No,No,Yes,No
10254546022,No,Yes,No,No,No
10254546028,No,No,No,Yes,No
10254546094,Yes,No,No,No,No
10254546103,No,No,No,No,Yes
10254546105,No,No,Yes,No,No
10254546113,No,No,No,No,Yes
10254546118,No,No,No,No,Yes
10254546194,No,No,No,No,Yes
10254546200,No,Yes,No,No,No
10254546210,No,Yes,No,No,No
10254546253,No,No,No,Yes,No
10254546341,Yes,No,No,No,No
10254546369,No,Yes,No,No,No
10254546394,No,Yes,No,No,No
10254546404,No,No,Yes,No,No
10254546417,No,No,Yes,No,No
10254546423,No,Yes,No,No,No
10254546433,Yes,No,No,No,No
10254546464,Yes,No,No,No,No
10254546551,No,Yes,No,No,No
10254546585,No,No,Yes,No,No
10254546633,No,No,No,Yes,No
10254546673,No,No,Yes,No,No
10254546787,No,Yes,No,No,No
10254546885,No,Yes,No,No,No
10254546893,Yes,No,No,No,No
10254546913,No,Yes,No,No,No
10254546925,No,No,No,No,Yes
10254546934,No,Yes,No,No,No
10254546935,No,No,No,Yes,No
10254546973,No,Yes,No,No,No
10254547062,No,No,No,No,Yes
10254547104,No,No,No,No,Yes
10254547146,No,No,No,No,Yes
10254547190,No,No,No,No,Yes
10254547257,Yes,No,No,No,No
10254547261,No,Yes,No,No,No
10254547292,Yes,No,No,No,No
10254547448,No,Yes,No,No,No
10254547451,Yes,No,No,No,No
10254547457,No,No,No,Yes,No
10254547467,No,No,No,No,Yes
10254547485,Yes,No,No,No,No
10254547528,No,Yes,No,No,No
10254547540,No,No,Yes,No,No
10254547549,No,Yes,No,No,No
10254547553,Yes,No,No,No,No
10254547568,Yes,No,No,No,No
10254547573,No,No,Yes,No,No
10254547575,Yes,No,No,No,No
10254547601,Yes,No,No,No,No
10254547609,Yes,No,No,No,No
10254547615,No,No,No,No,Yes
10254547624,No,No,Yes,No,No
10254547634,No,Yes,No,No,No
10254547638,Yes,No,No,No,No
10254547656,No,No,No,Yes,No
10254547661,No,Yes,No,No,No
10254547662,No,No,Yes,No,No
10254547663,No,No,Yes,No,No
10254547683,Yes,No,No,No,No
10254547700,No,Yes,No,No,No
10254547723,No,No,No,No,Yes
10254547724,No,No,Yes,No,No
10254547730,No,No,No,No,Yes
10254547755,No,No,Yes,No,No
10254547761,Yes,No,No,No,No
10254547789,No,Yes,No,No,No
10254547827,No,No,Yes,No,No
10254547837,No,No,No,No,Yes
10254547861,No,No,No,Yes,No
10254547863,No,Yes,No,No,No
10254547983,Yes,No,No,No,No
10254547998,Yes,No,No,No,No
10254548010,No,No,Yes,No,No
10254548027,Yes,No,No,No,No
10254548047,Yes,No,No,No,No
10254548054,No,No,No,No,Yes
10254548066,No,No,Yes,No,No
10254548069,No,No,Yes,No,No
10254548085,No,No,No,No,Yes
10254548093,No,No,Yes,No,No
10254548106,No,Yes,No,No,No
10254548110,No,Yes,No,No,No
10254548120,Yes,No,No,No,No
10254548128,No,Yes,No,No,No
10254548130,No,No,No,No,Yes
10254548138,No,No,No,No,Yes
10254548156,No,Yes,No,No,No
10254548197,No,No,No,No,Yes
10254548243,No,No,No,Yes,No
10254548247,No,No,Yes,No,No
10254548282,Yes,No,No,No,No
10254548291,Yes,No,No,No,No
10254548308,No,No,No,No,Yes
10254548312,No,Yes,No,No,No
10254548330,No,Yes,No,No,No
10254548338,No,No,No,No,Yes
10254548433,No,Yes,No,No,No
10254548437,No,No,Yes,No,No
10254548446,No,No,Yes,No,No
10254548492,No,Yes,No,No,No
10254548493,Yes,No,No,No,No
10254548510,No,No,No,No,Yes
10254548534,No,No,Yes,No,No
10254548535,No,No,No,Yes,No
10254548548,No,Yes,No,No,No
10254548551,No,No,No,Yes,No
10254548553,No,No,No,Yes,No
10254548595,No,No,No,No,Yes
10254548610,Yes,No,No,No,No
10254548625,No,Yes,No,No,No
10254548711,No,Yes,No,No,No
10254548728,No,No,No,Yes,No
10254548733,No,Yes,No,No,No
10254548840,No,No,No,No,Yes
10254548870,No,No,Yes,No,No
10254548875,Yes,No,No,No,No
10254548887,No,No,No,No,Yes
10254548911,No,No,Yes,No,No
10254548936,No,No,Yes,No,No
10254548951,No,No,No,Yes,No
10254548973,Yes,No,No,No,No
10254549031,Yes,No,No,No,No
10254549077,No,No,No,Yes,No
10254549100,No,No,Yes,No,No
10254549118,No,No,No,Yes,No
10254549130,No,No,No,Yes,No
10254549134,Yes,No,No,No,No
10254549166,No,No,No,No,Yes
10254549192,No,No,Yes,No,No
10254549201,No,No,Yes,No,No
10254549244,No,No,No,No,Yes
10254549293,No,No,No,No,Yes
10254549294,No,No,No,No,Yes
10254549297,No,No,Yes,No,No
10254549298,No,No,Yes,No,No
10254549304,No,No,No,Yes,No
10254549331,No,Yes,No,No,No
10254549479,No,No,Yes,No,No
10254549529,Yes,No,No,No,No
10254549532,No,No,No,No,Yes
10254549540,No,No,Yes,No,No
10254549559,No,No,No,No,Yes
10254549566,Yes,No,No,No,No
10254549599,No,No,Yes,No,No
10254549600,No,Yes,No,No,No
10254549609,No,No,No,No,Yes
10254549622,No,No,No,No,Yes
10254549647,Yes,No,No,No,No
10254549651,Yes,No,No,No,No
10254549661,No,Yes,No,No,No
10254549687,No,No,Yes,No,No
10254549711,No,No,No,Yes,No
10254549717,No,Yes,No,No,No
10254549758,No,No,No,No,Yes
10254549816,No,Yes,No,No,No
10254549824,No,No,No,No,Yes
10254549870,No,No,Yes,No,No
10254549896,No,No,No,Yes,No
10254549913,No,No,No,No,Yes
10254549960,Yes,No,No,No,No
10254550016,No,No,Yes,No,No
10254550184,No,Yes,No,No,No
10254550206,No,Yes,No,No,No
10254550224,No,Yes,No,No,No
10254550231,No,Yes,No,No,No
10254550237,No,No,No,No,Yes
10254550252,No,No,No,No,Yes
10254550274,No,No,No,No,Yes
10254550295,Yes,No,No,No,No
10254550299,No,No,Yes,No,No
10254550324,No,Yes,No,No,No
10254550337,No,No,No,No,Yes
10254550565,No,No,No,Yes,No
10254550571,No,No,No,No,Yes
10254550665,No,Yes,No,No,No
10254550676,No,No,No,Yes,No
10254550689,No,No,Yes,No,No
10254550691,No,Yes,No,No,No
10254550881,No,No,Yes,No,No
10254550911,No,Yes,No,No,No
10254550918,No,No,No,Yes,No
10254550940,No,No,Yes,No,No
10254550941,No,No,No,No,Yes
10254550972,No,No,No,No,Yes
10254550989,No,Yes,No,No,No
10254551007,No,No,No,No,Yes
10254551008,No,No,No,Yes,No
10254551064,No,No,No,Yes,No
10254551066,No,Yes,No,No,No
10254551073,No,No,No,No,Yes
10254551113,Yes,No,No,No,No
10254551149,No,No,Yes,No,No
10254551170,No,Yes,No,No,No
10254551209,No,No,No,No,Yes
10254551262,No,No,Yes,No,No
10254551290,No,No,No,No,Yes
10254551344,No,No,No,No,Yes
10254551352,Yes,No,No,No,No
10254551363,No,Yes,No,No,No
10254551379,No,No,No,Yes,No
10254551381,No,No,No,No,Yes
10254551391,No,No,No,Yes,No
10254551406,No,Yes,No,No,No
10254551419,No,No,No,Yes,No
10254551440,No,Yes,No,No,No
10254551444,Yes,No,No,No,No
10254551484,No,No,No,Yes,No
10254551529,Yes,No,No,No,No
10254551780,No,No,Yes,No,No
10254551799,No,No,Yes,No,No
10254551835,Yes,No,No,No,No
10254551841,Yes,No,No,No,No
10254551862,No,Yes,No,No,No
10254551906,No,Yes,No,No,No
10254551934,No,No,Yes,No,No
10254551963,Yes,No,No,No,No
10254551968,Yes,No,No,No,No
10254552049,No,No,No,Yes,No
10254552076,No,No,Yes,No,No
10254552077,No,No,No,No,Yes
10254552087,Yes,No,No,No,No
10254552117,No,No,Yes,No,No
10254552219,Yes,No,No,No,No
10254552222,No,No,No,No,Yes
10254552245,No,Yes,No,No,No
10254552262,No,Yes,No,No,No
10254552319,No,No,No,No,Yes
10254552356,No,No,Yes,No,No
10254552367,No,No,Yes,No,No
10254552392,No,Yes,No,No,No
10254552514,No,No,No,No,Yes
10254552610,No,Yes,No,No,No
10254552619,Yes,No,No,No,No
10254552667,No,No,No,Yes,No
10254552701,No,Yes,No,No,No
10254552707,No,Yes,No,No,No
10254552755,No,No,No,No,Yes
10254552773,No,No,Yes,No,No
10254552780,Yes,No,No,No,No
10254552824,No,No,No,Yes,No
10254552863,No,No,Yes,No,No
10254552897,No,No,Yes,No,No
10254552963,No,No,No,No,Yes
10254552985,Yes,No,No,No,No
10254552996,No,No,Yes,No,No
10254553006,No,No,Yes,No,No
10254553047,No,No,Yes,No,No
10254553110,Yes,No,No,No,No
10254553133,No,No,Yes,No,No
10254553170,No,No,Yes,No,No
10254553192,Yes,No,No,No,No
10254553204,Yes,No,No,No,No
10254553218,No,No,No,No,Yes
10254553235,No,Yes,No,No,No
10254553237,No,No,Yes,No,No
10254553313,No,No,No,No,Yes
10254553414,No,No,No,No,Yes
10254553430,No,Yes,No,No,No
10254553468,No,No,No,Yes,No
10254553550,No,No,No,Yes,No
10254553560,No,No,No,Yes,No
10254553567,No,No,Yes,No,No
10254553600,Yes,No,No,No,No
10254553613,No,No,Yes,No,No
10254553620,No,No,No,Yes,No
10254553629,No,No,No,No,Yes
10254553648,Yes,No,No,No,No
10254553655,No,No,No,No,Yes
10254553681,No,No,No,No,Yes
10254553693,No,No,Yes,No,No
10254553694,No,Yes,No,No,No
10254553699,No,No,Yes,No,No
10254553730,No,No,No,Yes,No
10254553741,No,No,No,No,Yes
10254553743,No,No,No,No,Yes
10254553763,No,No,Yes,No,No
10254553764,No,Yes,No,No,No
10254553804,Yes,No,No,No,No
10254553818,Yes,No,No,No,No
10254553927,No,No,No,No,Yes
10254553929,No,Yes,No,No,No
10254553941,No,No,Yes,No,No
10254553952,No,No,No,Yes,No
10254554076,No,Yes,No,No,No
10254554081,Yes,No,No,No,No
10254554090,No,No,No,No,Yes
10254554091,No,No,No,Yes,No
10254554111,No,No,No,No,Yes
10254554122,No,Yes,No,No,No
10254554140,No,No,No,No,Yes
10254554148,No,Yes,No,No,No
10254554202,No,No,Yes,No,No
10254554224,No,No,Yes,No,No
10254554311,No,No,Yes,No,No
10254554334,No,No,No,Yes,No
10254554346,No,Yes,No,No,No
10254554378,No,No,No,Yes,No
10254554397,No,No,No,No,Yes
10254554402,No,No,Yes,No,No
10254554411,No,Yes,No,No,No
10254554431,No,No,Yes,No,No
10254554442,Yes,No,No,No,No
10254554449,No,Yes,No,No,No
10254554506,Yes,No,No,No,No
10254554520,No,Yes,No,No,No
10254554578,No,Yes,No,No,No
10254554685,No,No,No,Yes,No
10254554734,Yes,No,No,No,No
10254554736,No,No,Yes,No,No
10254554768,No,No,Yes,No,No
10254554780,No,Yes,No,No,No
10254554818,No,No,No,No,Yes
10254554878,Yes,No,No,No,No
10254554892,No,No,Yes,No,No
10254554903,No,No,No,No,Yes
10254554909,No,No,No,Yes,No
10254554941,No,No,No,No,Yes
10254554950,No,Yes,No,No,No
10254555100,No,No,Yes,No,No
10254555113,No,No,No,Yes,No
10254555157,No,Yes,No,No,No
10254555181,No,No,Yes,No,No
10254555226,No,Yes,No,No,No
10254555255,No,Yes,No,No,No
10254555260,No,No,No,No,Yes
10254555321,No,No,Yes,No,No
10254555351,Yes,No,No,No,No
10254555359,Yes,No,No,No,No
10254555364,No,Yes,No,No,No
10254555380,No,Yes,No,No,No
10254555384,No,No,No,No,Yes
10254555405,No,No,Yes,No,No
10254555408,No,No,No,No,Yes
10254555418,No,No,No,No,Yes
10254555429,No,No,Yes,No,No
10254555511,No,No,No,No,Yes
10254555555,Yes,No,No,No,No
10254555558,No,No,Yes,No,No
10254555596,No,No,Yes,No,No
10254555632,Yes,No,No,No,No
10254555637,No,No,No,No,Yes
10254555664,No,No,Yes,No,No
10254555668,No,Yes,No,No,No
10254555717,No,Yes,No,No,No
10254555730,No,No,Yes,No,No
10254555753,No,Yes,No,No,No
10254555864,No,No,No,No,Yes
10254555876,No,No,Yes,No,No
10254555893,Yes,No,No,No,No
10254555895,No,No,Yes,No,No
10254555989,No,No,No,Yes,No
10254555994,No,No,No,No,Yes
10254556015,No,No,No,No,Yes
10254556026,No,No,Yes,No,No
10254556030,No,No,Yes,No,No
10254556042,No,No,No,No,Yes
